"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Entrez","Description"
"1338","AT3G32980",42.5038024844309,5.668747310617,2.10314408150835,2.7661978923369e-05,0.000620892517870462,"PER32",823067,"Peroxidase superfamily protein(AT3G32980)"
"1339","AT3G14540",39.3455572885214,3.41380683823459,0.558287600323478,8.92168040072819e-09,4.02327232980111e-07,"TPS19",820680,"Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G14540)"
"1340","AT1G70670",31.548287391142,1.66867971632721,0.481355980610926,0.0013626389651855,0.0186594081071157,"PXG4",843404,"Caleosin-related family protein(CLO4)"
"1341","AT5G24120",26.2330995740615,1.51779214784623,0.455098579308713,0.00249886195798844,0.0312035361676568,"SIGE",832477,"sigma factor E(SIGE)"
"1342","AT2G44450",39.3659526484736,2.80735803069133,0.919191105183681,0.001141583927229,0.0159853975187564,"BGLU15",819052,"beta glucosidase 15(BGLU15)"
"1343","AT2G38750",40.3900011892178,3.61286597217482,0.7386714184362,4.05852215380588e-06,0.000110587261928281,"ANN4",818457,"annexin 4(ANNAT4)"
"1344","AT1G22220",37.1884339882568,1.68999813445504,0.552925089856819,0.00291974556899175,0.0355420807238861,"AT1G22220",838827,"F-box family protein(AUF2)"
"1345","AT3G49780",35.7806388967252,2.7404412240674,0.7395749372866,0.000145791895013084,0.00269851005676269,"PSK3",824140,"phytosulfokine 4 precursor(PSK4)"
"1346","AT5G02230",32.3210868811663,2.44007244903669,0.512694093621437,7.16797938080654e-06,0.000183993592333717,"AT5G02230",831784,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT5G02230)"
"1347","AT1G07160",29.7151351377255,1.85221417756882,0.584625093149052,0.00159251003531927,0.021249888447078,"AT1G07160",837227,"Protein phosphatase 2C family protein(AT1G07160)"
"1348","AT4G09950",40.1388924680372,6.18300511540175,2.1994997169729,6.57930344864379e-06,0.000170541531059907,"AT4G09950",826585,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G09950)"
"1349","AT1G69810",35.9369079763462,2.31682557606519,0.519616649295419,3.931129989872e-05,0.000847412916047445,"WRKY36",843317,"WRKY DNA-binding protein 36(WRKY36)"
"1350","AT3G47380",40.8744098427291,5.71786047546138,2.23257888754745,6.85932819060129e-05,0.00138738827683905,"AT3G47380",823892,"Plant invertase/pectin methylesterase inhibitor superfamily protein(AT3G47380)"
"1351","AT5G10260",34.0683743628814,1.48873826749446,0.466885683090379,0.00375490673293414,0.0443745440112444,"RABH1E",830890,"RAB GTPase homolog H1E(RABH1e)"
"1352","AT5G41050",34.3831133310327,2.53761170650749,0.570800094185994,1.2428225203655e-05,0.000302206917268288,"AT5G41050",834107,"Pollen Ole e 1 allergen and extensin family protein(AT5G41050)"
"1353","AT5G57760",47.7465509554233,2.8669929879255,0.956720255582028,0.000726409829458621,0.0107402562117123,"AT5G57760",835884,"hypothetical protein(AT5G57760)"
"1354","AT3G50930",31.6178437073923,3.84838993887712,0.674166642164085,4.12064327119634e-08,1.64180328889715e-06,"BCS1",824257,"cytochrome BC1 synthesi(BCS1)"
"1355","AT4G19840",31.7337207590473,8.86396315050389,2.49411462753991,1.82832365211608e-08,7.76822224952617e-07,"PP2A1",827728,"phloem protein 2-A1(PP2-A1)"
"1356","AT1G20530",29.9458927893209,-1.33290365431913,0.336003814281155,0.00136603392455339,0.018692996642061,"AT1G20530",838641,"girdin (DUF630 and DUF632)(AT1G20530)"
"1357","AT4G11610",37.4918454268292,2.71539170089911,0.641653688316506,7.89048361006579e-05,0.00156719695486412,"AT4G11610",826766,"C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT4G11610)"
"1358","AT4G36500",31.4089950925426,2.51983431122385,0.38373556461684,5.63886769747172e-09,2.64506886177858e-07,"AT4G36500",829802,"hypothetical protein(AT4G36500)"
"1359","AT5G64240",29.6054538893646,4.64828895019651,0.691545039730381,1.00445148106676e-10,6.09490100529865e-09,"AMC3",836545,"metacaspase 3(MC3)"
"1360","AT4G35180",22.1201788915409,1.74176904363755,0.361770948898282,3.98118020438101e-05,0.000853995433679221,"LHT7",829671,"LYS/HIS transporter 7(LHT7)"
"1361","AT4G14560",27.0158500416876,1.86315787321459,0.400178715148979,4.81471158366165e-05,0.00101200749198108,"IAA1",827103,"indole-3-acetic acid inducible(IAA1)"
"1362","AT1G69930",24.2184716774465,1.9327931188614,0.578680555314143,0.000991004409858039,0.0141565943127453,"GSTU11",843329,"glutathione S-transferase TAU 11(GSTU11)"
"1363","AT5G02220",28.1874472725883,2.83058671026394,0.429794238490413,1.70538736000247e-09,8.72121030854873e-08,"AT5G02220",831792,"cyclin-dependent kinase inhibitor(AT5G02220)"
"1364","AT2G36590",28.165879684098,4.5337503729725,0.568086799988711,6.56881080497012e-14,6.32710407729209e-12,"PROT3",818232,"proline transporter 3(ProT3)"
"1365","AT5G44480",25.3884444897117,2.06563908587102,0.410756169398552,8.36820472239024e-06,0.000212329818544331,"DUR",834475,"NAD(P)-binding Rossmann-fold superfamily protein(DUR)"
"1366","AT2G22880",28.5350122983421,1.93921392198488,0.607167254494526,0.00126233452944808,0.0174060053740853,"AT2G22880",816819,"VQ motif-containing protein(AT2G22880)"
"1367","AT2G26530",30.9695364925576,2.20896297513983,0.497546810437495,3.74376234698443e-05,0.000809190985717484,"AR781",817194,"AR781, pheromone receptor-like protein (DUF1645)(AR781)"
"1368","AT5G17650",27.7736286417782,2.29673270770141,0.465313299557742,6.10414087321466e-06,0.000159786758847395,"AT5G17650",831631,"glycine/proline-rich protein(AT5G17650)"
"1369","AT3G49360",28.6401996606711,1.87115101128018,0.559428725570274,0.00127860239706177,0.0175814475138597,"PGL2",824098,"6-phosphogluconolactonase 2(PGL2)"
"1370","AT3G61111",16.8653457108421,2.71419503981976,0.855182148393911,0.000575479840329986,0.00879035488208436,"AT3G61111",6241410,"Zinc-binding ribosomal protein family protein(AT3G61111)"
"1371","AT4G38410",32.6544053271561,2.13437395149767,0.677768487917414,0.00109104566483221,0.0153863028298512,"AT4G38410",829998,"Dehydrin family protein(AT4G38410)"
"1372","AT2G35650",27.703414691858,2.55981428496675,0.419367468104224,2.97574110185274e-08,1.21741556583427e-06,"CSLA7",818134,"cellulose synthase like(CSLA07)"
"1373","AT5G20970",36.084310363474,2.64199020726907,0.903536385028304,0.00275810445757521,0.0339493229821385,"AT5G20970",832222,"HSP20-like chaperones superfamily protein(AT5G20970)"
"1374","AT5G40510",35.2650419988946,2.72976523868088,0.742041341280905,0.000227914058555698,0.00397737093215669,"AT5G40510",834049,"Sucrase/ferredoxin-like family protein(AT5G40510)"
"1375","AT3G53310",21.70207784308,3.32774598792057,0.45722742928207,1.93719787090423e-11,1.34762527029993e-09,"REM20",824499,"AP2/B3-like transcriptional factor family protein(AT3G53310)"
"1376","AT1G51420",38.7401768275605,4.12879574148814,0.910355002387266,9.96561646447759e-06,0.000249668891272935,"SPP1",841567,"sucrose-phosphatase 1(SPP1)"
"1377","AT5G57010",24.8713403368939,1.57356691696071,0.355531363720663,0.00019772600745455,0.00351233611451494,"AT5G57010",835803,"calmodulin-binding family protein(AT5G57010)"
"1378","AT3G50890",36.8746888875118,2.53342673869173,0.744048065050522,0.000538850628386913,0.00834650598630222,"ZHD7",824253,"homeobox protein 28(HB28)"
"1379","AT5G04890",33.8660848608219,2.5734896768891,0.791991411236162,0.00112368651965825,0.0157796511935214,"RTM2",830370,"HSP20-like chaperones superfamily protein(RTM2)"
"1380","AT4G14010",35.1840878445474,3.26907174850278,0.642093960132897,1.35188802173402e-06,4.08904910476318e-05,"RALFL32",827037,"ralf-like 32(RALFL32)"
"1381","AT4G28560",23.2996985087878,2.86145035055485,0.489622467697923,6.18276293347896e-08,2.38673895186945e-06,"RIC7",828974,"ROP-interactive CRIB motif-containing protein 7(RIC7)"
"1382","AT2G27140",29.5975605456166,4.78696842610038,2.07036419655792,0.000273804095255873,0.00466336554340518,"AT2G27140",817256,"HSP20-like chaperones superfamily protein(AT2G27140)"
"1383","AT1G10540",29.5475431674072,1.61734549162365,0.483092000219373,0.0023382476434971,0.0294014637149996,"NAT8",837595,"nucleobase-ascorbate transporter 8(NAT8)"
"1384","AT5G04490",26.2161228337815,1.37917245486601,0.337970464077486,0.000978285980286362,0.0140152710619798,"VTE5",830328,"phytol kinase 1 VTE5(VTE5)"
"1385","AT3G55646",25.4898039466672,1.54366670985052,0.456974444538307,0.0021916028482712,0.0278933827552259,"AT3G55646",3769719,"TPRXL(AT3G55646)"
"1386","AT5G25380",35.2757579579134,2.20673134987607,0.600106537423427,0.000331423650470856,0.00549382462209083,"CYCA2",832610,"cyclin a2;1(CYCA2;1)"
"1387","AT1G78430",32.2651612542148,2.31369924769475,0.536036030335512,4.80093605486536e-05,0.00101018211241398,"ICR4",844179,"ROP interactive partner 2(RIP4)"
"1388","AT1G65060",32.9982545321254,6.12395760333456,1.23963336588928,1.00455919614039e-07,3.68437404248017e-06,"4CL3",842814,"4-coumarate:CoA ligase 3(4CL3)"
"1389","AT1G56430",34.6856426462257,3.99147542041174,0.84749304324089,1.06162981200802e-05,0.000263884950918687,"NAS4",842096,"nicotianamine synthase 4(NAS4)"
"1390","AT5G22930",28.2883877325254,1.92109097578865,0.588548063573792,0.00122311940561183,0.0169122893701393,"AT5G22930",832357,"enabled-like protein (DUF1635)(AT5G22930)"
"1391","AT3G11000",20.4945121562001,3.73418641752954,0.475253307424167,2.45374215397139e-13,2.16387341418223e-11,"AT3G11000",820271,"DCD (Development and Cell Death) domain protein(AT3G11000)"
"1392","AT3G14570",25.7453104653917,2.67221440710454,0.651893062571401,4.36072124227823e-05,0.000927389398598978,"CALS8",820683,"glucan synthase-like 4(GSL04)"
"1393","AT3G49210",28.6745284823378,1.67402494555655,0.493276955760375,0.00151501489194728,0.0204218243790883,"AT3G49210",824082,"O-acyltransferase (WSD1-like) family protein(AT3G49210)"
"1394","AT2G48080",35.9833802033573,1.78108908414005,0.544424535473584,0.00182773719014934,0.0239063687059612,"AT2G48080",819420,"oxidoreductase, 2OG-Fe(II) oxygenase family protein(AT2G48080)"
"1395","AT3G20470",32.2472847079893,2.70720689681207,0.560794902279072,4.74477634221253e-06,0.000127052432094711,"GRP-5",3768804,"glycine-rich protein 5(GRP5)"
"1396","AT2G02990",32.2925020266114,1.76370075357215,0.597683563843843,0.00285258087956499,0.0348957520421262,"RNS1",814828,"ribonuclease 1(RNS1)"
"1397","AT2G23970",33.7098396252495,6.85823446735621,2.19050439512947,4.49004610664763e-07,1.47258669170417e-05,"AT2G23970",816930,"Class I glutamine amidotransferase-like superfamily protein(AT2G23970)"
"1398","AT4G31730",20.9627922412781,3.48583190014759,0.672109756548426,2.58462682280176e-07,8.84209748586768e-06,"GDU1",829301,"glutamine dumper 1(GDU1)"
"1399","AT3G26760",27.0807719648425,2.34188952592258,0.586603627370314,0.000162102780730729,0.00295086548188911,"AT3G26760",822289,"NAD(P)-binding Rossmann-fold superfamily protein(AT3G26760)"
"1400","AT3G22540",32.5037977809712,2.12533141473244,0.779174275912339,0.0040478557445265,0.0473291418284589,"AT3G22540",821825,"hypothetical protein (DUF1677)(AT3G22540)"
"1401","AT3G50840",33.1744994559761,2.15251468837686,0.642194522267259,0.000722661774297748,0.0107007872579223,"AT3G50840",824248,"Phototropic-responsive NPH3 family protein(AT3G50840)"
"1402","AT2G18890",36.5178513753548,2.06494108015294,0.71709349249321,0.00253348342357465,0.0315960893089681,"AT2G18890",816405,"Protein kinase superfamily protein(AT2G18890)"
"1403","AT5G51330",17.5309792724199,1.33164800853166,0.356531328743573,0.00211197794716182,0.0271059938082696,"DYAD",835207,"SWITCH1(SWI1)"
"1404","AT1G66950",32.9032312095614,2.97086295819914,0.743863228215916,9.48357940254994e-05,0.0018412248777436,"ABCG39",843013,"pleiotropic drug resistance 11(ABCG39)"
"1405","AT1G33170",35.8325017091963,2.17635025486956,0.732633797740798,0.00231436367696661,0.0291565740180137,"AT1G33170",840213,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G33170)"
"1406","AT1G03820",31.3215110888088,3.58487369182941,1.1163578830919,0.000264732299168466,0.00452829162077647,"AT1G03820",839400,"E6-like protein(AT1G03820)"
"1407","AT3G25730",31.8441850526685,2.53888847805856,0.55142297132849,1.82842895989113e-05,0.000427322584477737,"ARF14",822164,"ethylene response DNA binding factor 3(EDF3)"
"1408","AT2G28160",26.2695725574396,3.08266954167775,0.69542581595409,1.1166627007361e-05,0.000274959796178639,"FIT",817362,"FER-like regulator of iron uptake(FRU)"
"1409","AT5G12420",34.1373631736001,2.53226281415036,0.822391376961508,0.00117505982657815,0.0163274069180418,"AT5G12420",831117,"O-acyltransferase (WSD1-like) family protein(AT5G12420)"
"1410","AT1G67070",26.7905020732918,1.54846936152396,0.460819720424376,0.00280808104231476,0.034500274948365,"PMI2",843027,"Mannose-6-phosphate isomerase, type I(DIN9)"
"1411","AT1G54330",21.1260029952372,-1.60506394866959,0.400134710180677,0.00049097769665687,0.00770634615901146,"ANAC020",841874,"NAC domain containing protein 20(NAC020)"
"1412","AT2G35660",24.8085095891208,3.39843463543181,0.559448356300148,1.34536099555155e-08,5.90589665348095e-07,"CTF2A",818135,"FAD/NAD(P)-binding oxidoreductase family protein(CTF2A)"
"1413","AT2G42380",30.8270604710321,3.11536039792233,0.738557422658818,2.68343148571992e-05,0.000604366033367249,"BZIP34",818839,"Basic-leucine zipper (bZIP) transcription factor family protein(BZIP34)"
"1414","AT5G51500",38.6443838674621,7.02320586325235,2.29411876951346,1.64756405299097e-06,4.85276557610393e-05,"PME60",835224,"Plant invertase/pectin methylesterase inhibitor superfamily(AT5G51500)"
"1415","AT5G51060",29.3366703870125,5.06230188022756,0.90036353700324,1.90442158461914e-07,6.68805895256868e-06,"RBOHC",835179,"NADPH/respiratory burst oxidase protein D(RHD2)"
"1416","AT1G72300",29.0156823522061,1.60208379293588,0.541898881144478,0.00407141862069427,0.047548609930439,"PSYR1",843562,"Leucine-rich receptor-like protein kinase family protein(PSY1R)"
"1417","AT1G28570",30.3149428439077,4.29245878283327,1.05206416014598,5.56341217368246e-05,0.00115349241745253,"AT1G28570",839757,"SGNH hydrolase-type esterase superfamily protein(AT1G28570)"
"1418","AT5G41400",24.2648757176405,1.78860749088749,0.384040185733524,4.94791422721784e-05,0.00103671081411253,"AT5G41400",834142,"RING/U-box superfamily protein(AT5G41400)"
"1419","AT5G54370",32.5620043669814,5.94062641228475,2.13209461446896,1.13657062210082e-05,0.000278761857648017,"AT5G54370",835525,"Late embryogenesis abundant (LEA) protein-like protein(AT5G54370)"
"1420","AT2G41810",33.4728342202304,2.04092678667377,0.639249401568621,0.001801465614617,0.0236250368309521,"AT2G41810",818780,"imidazolonepropionase (Protein of unknown function, DUF642)(AT2G41810)"
"1421","AT4G23550",32.2380391069586,6.26926585893598,2.13789054870033,3.25424343107505e-06,9.05805072878284e-05,"WRKY29",828455,"WRKY family transcription factor(WRKY29)"
"1422","AT5G46050",19.1153400960936,2.14467167123039,0.458498833729024,1.86718200540945e-05,0.000435353999428136,"NPF5.2",834646,"peptide transporter 3(PTR3)"
"1423","AT4G31470",42.4261631509586,4.79536410602353,2.44039268341422,0.00107252896262519,0.0151682962768418,"AT4G31470",829274,"CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G31470)"
"1424","AT2G45750",29.9443187108927,1.66083113412676,0.538637059578964,0.00345893285714815,0.0412949132079022,"AT2G45750",819183,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT2G45750)"
"1425","AT5G59390",17.1460224684526,2.82406701925419,1.10413182392557,0.00170944582803239,0.022577891591312,"AT5G59390",836058,"XH/XS domain-containing protein(AT5G59390)"
"1426","AT3G15540",28.2372008750911,1.48935542118508,0.46763851633348,0.00414987750191534,0.048294351550149,"IAA19",820793,"indole-3-acetic acid inducible 19(IAA19)"
"1427","AT4G29310",28.5661069199003,1.95580386827568,0.654357864412435,0.00203229280185602,0.0262189556400697,"AT4G29310",829053,"DUF1005 family protein (DUF1005)(AT4G29310)"
"1428","AT1G25440",27.4368856651868,4.77136111733922,0.784117982766765,1.64455742867644e-08,7.06305378783507e-07,"COL16",839130,"B-box type zinc finger protein with CCT domain-containing protein(BBX15)"
"1429","AT4G31110",25.3017222931518,3.79483924619315,0.668914603379858,8.73877300499751e-08,3.25318450216061e-06,"WAKL18",829238,"Wall-associated kinase family protein(AT4G31110)"
"1430","AT2G32150",24.5395674496298,1.66775688398998,0.467124389336632,0.00105104049745079,0.0148856142401274,"AT2G32150",817774,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT2G32150)"
"1431","AT5G57920",23.9772480563349,1.5156873861149,0.400369620127212,0.00112104327036068,0.015764522020196,"ENODL10",835903,"early nodulin-like protein 10(ENODL10)"
"1432","AT5G07770",23.8342471781073,1.95366195232005,0.433812721548652,5.14678019197055e-05,0.00107271441774243,"FH16",830670,"Actin-binding FH2 protein(AT5G07770)"
"1433","AT1G19020",22.3750698478576,2.56700157729179,0.475728755005269,4.6607806531588e-07,1.52103963355225e-05,"AT1G19020",838483,"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase(AT1G19020)"
"1434","AT4G15210",23.4356854819804,4.32259708245491,0.643716601111074,2.68608319090674e-10,1.52714219696193e-08,"BAM5",827185,"beta-amylase 5(BAM5)"
"1435","AT1G05260",29.4888987293782,5.23598266667934,1.35015015896744,1.11071497923256e-05,0.00027411451017329,"PER3",837028,"Peroxidase superfamily protein(RCI3)"
"1436","AT2G30930",28.0612171408513,1.94616688361131,0.438093376528042,7.63507168592882e-05,0.00152256374263517,"AT2G30930",817644,"hypothetical protein(AT2G30930)"
"1437","AT2G04500",28.2700236110474,1.75864472063427,0.459345746915169,0.000514735205636449,0.00801677861086219,"AT2G04500",814991,"Cysteine/Histidine-rich C1 domain family protein(AT2G04500)"
"1438","AT2G47540",29.7724561720288,7.81089483717429,2.56452838719738,1.64840439385851e-06,4.85276557610393e-05,"AT2G47540",819367,"Pollen Ole e 1 allergen and extensin family protein(AT2G47540)"
"1439","AT3G61750",24.4378051251616,5.25973475286977,0.858931683115507,1.36608322882717e-08,5.95732382997554e-07,"AT3G61750",825348,"Cytochrome b561/ferric reductase transmembrane with DOMON related domain-containing protein(AT3G61750)"
"1440","AT1G76360",27.5615998995081,2.31363829697603,0.569193897662865,0.000107976954056563,0.00207540107614559,"AT1G76360",843968,"Protein kinase superfamily protein(AT1G76360)"
"1441","AT5G50915",19.6067181245206,5.48725263848677,1.28982439369811,3.43379823909773e-06,9.51584143298564e-05,"BHLH137",835164,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT5G50915)"
"1442","AT1G09440",21.3456575973878,2.30803585066264,0.616491876364503,0.00023779051687817,0.00412794351347039,"AT1G09440",837467,"Protein kinase superfamily protein(AT1G09440)"
"1443","AT3G23175",29.8265357085879,3.37267240533128,0.841004600795801,2.84860812550836e-05,0.000636509937233523,"AT3G23175",821895,"HR-like lesion-inducing protein-like protein(AT3G23175)"
"1444","AT2G18450",29.8939741999326,3.05977035457667,0.711490892932867,4.00049460281532e-05,0.000857211813272804,"SDH1-2",816359,"succinate dehydrogenase 1-2(SDH1-2)"
"1445","AT2G43620",24.2301610971351,2.84279893935044,0.621486475165802,1.26706076628804e-05,0.000307347429397156,"AT2G43620",818964,"Chitinase family protein(AT2G43620)"
"1446","AT4G11780",28.6284755213899,2.79350719474884,0.708952561154176,0.000100565222218348,0.00194295534494301,"AT4G11780",826784,"GAR2-like protein(TRM10)"
"1447","AT5G13990",32.323025349425,4.15823419414559,1.3579740958967,0.000374285493184213,0.00609759633552194,"ATEXO70C2",831247,"exocyst subunit exo70 family protein C2(EXO70C2)"
"1448","AT1G15520",19.2269944960673,2.59021875772212,0.794358915217499,0.000514075269000465,0.0080134197732386,"ABCG40",838122,"pleiotropic drug resistance 12(ABCG40)"
"1449","AT3G54590",30.8100723382301,0.36750292621264,0.738355238303181,0.000251990926246257,0.00433651687647722,"ATHRGP1",824624,"hydroxyproline-rich glycoprotein(HRGP1)"
"1450","AT4G37925",33.075815154382,5.21005144455762,2.1186688114791,0.000125620452180321,0.00237336618169402,"NDHM",3770591,"subunit NDH-M of NAD(P)H:plastoquinone dehydrogenase complex(NdhM)"
"1451","AT4G37810",22.5074768619139,2.03357012643157,0.481728738485712,0.000114077064156848,0.00217436801825185,"EPFL2",829937,"EPIDERMAL PATTERNING FACTOR-like protein(AT4G37810)"
"1452","AT1G23480",28.428869274419,4.05469869941772,1.33904868430378,0.000353308512820137,0.00581317520274187,"CSLA3",838956,"cellulose synthase-like A3(CSLA03)"
"1453","AT3G59710",23.3916042013518,2.28245354826345,0.609829800936527,0.000230353260480205,0.00401287918739967,"AT3G59710",825140,"NAD(P)-binding Rossmann-fold superfamily protein(AT3G59710)"
"1454","AT2G30230",24.4262740210402,2.75723562972279,0.568897683703483,6.79260246693058e-06,0.00017503742616732,"AT2G30230",817573,"6,7-dimethyl-8-ribityllumazine synthase(AT2G30230)"
"1455","AT4G35380",26.4570447922916,4.85076879292516,1.2624091861513,2.0153906938086e-05,0.000466620561803388,"BIG4",829691,"SEC7-like guanine nucleotide exchange family protein(AT4G35380)"
"1456","AT5G46240",25.9637029042562,3.38635977362618,0.873090047984304,0.000225215328303008,0.00393720047946105,"KAT1",834666,"1(KAT1)"
"1457","AT2G43880",28.9552911857703,4.98720917555833,2.12699401614536,0.0001965284418528,0.0034941911677807,"AT2G43880",818992,"Pectin lyase-like superfamily protein(AT2G43880)"
"1458","AT3G28580",16.792779770423,4.70134868974663,0.824256418271721,1.06694707923329e-08,4.75738515643752e-07,"AT3G28580",822488,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G28580)"
"1459","AT1G47395",19.1319703954303,5.00315165175801,0.85144373463731,1.2594546437443e-08,5.54104191600317e-07,"AT1G47395",841143,"hypothetical protein(AT1G47395)"
"1460","AT4G21310",24.5520759393374,2.71393814303933,0.75354519083124,0.000401566581937449,0.00648773747268925,"AT4G21310",827879,"transmembrane protein, putative (DUF1218)(AT4G21310)"
"1461","AT4G11050",24.5924599998899,1.92422539600951,0.679586970894489,0.00393427102303065,0.0461642848249403,"AtGH9C3",826706,"glycosyl hydrolase 9C3(GH9C3)"
"1462","AT5G43580",28.9367144391973,5.74513724680895,2.12407967677126,2.34101747546665e-05,0.000531469894144271,"AT5G43580",834378,"Serine protease inhibitor, potato inhibitor I-type family protein(UPI)"
"1463","AT1G04240",23.379676248185,1.73498271890138,0.578750424362041,0.00344996190806513,0.0412374362529086,"IAA3",839570,"AUX/IAA transcriptional regulator family protein(SHY2)"
"1464","AT1G43910",20.0522412056775,8.65785687742847,2.32785023119474,2.68552479022962e-10,1.52714219696193e-08,"AT1G43910",840990,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G43910)"
"1465","AT1G68520",22.6143777409875,2.75915756542709,0.547841894708325,4.17391343655775e-06,0.000112986071498198,"COL6",843181,"B-box type zinc finger protein with CCT domain-containing protein(BBX14)"
"1466","AT5G25890",25.410545466483,4.65134541559869,1.26093345666214,4.66703383014104e-05,0.000988295466997424,"IAA28",832658,"indole-3-acetic acid inducible 28(IAA28)"
"1467","AT2G31020",21.449072614197,1.63988883438068,0.50199987860801,0.00227882118864478,0.0287786471769153,"ORP1A",817653,"OSBP(oxysterol binding protein)-related protein 1A(ORP1A)"
"1468","AT5G23790",17.1430718247319,2.34600588841223,0.586018933787741,9.48147857889401e-05,0.0018412248777436,"GOLS5",832444,"galactinol synthase 5(GolS5)"
"1469","AT3G25670",20.1705982253574,2.94344389535467,0.533550278627665,3.17027612985146e-07,1.06617998251717e-05,"AT3G25670",822155,"Leucine-rich repeat (LRR) family protein(AT3G25670)"
"1470","AT1G67900",22.3169062243662,1.70251788738149,0.520619694004141,0.0018733755853702,0.0244063982603854,"AT1G67900",843118,"Phototropic-responsive NPH3 family protein(AT1G67900)"
"1471","AT2G24700",18.632239867517,3.10891873850563,0.601155161944622,5.62452519575708e-07,1.81466388510914e-05,"REM10",817006,"Transcriptional factor B3 family protein(AT2G24700)"
"1472","AT4G15480",18.7063831714464,2.94102724523494,0.547665327729815,5.09778068095078e-07,1.65548550362398e-05,"UGT84A1",827220,"UDP-Glycosyltransferase superfamily protein(UGT84A1)"
"1473","AT4G28230",25.8518838857972,2.68216946374058,0.768012190517325,0.000634952375132152,0.0095953732120123,"AT4G28230",828938,"hypothetical protein(AT4G28230)"
"1474","AT1G30900",28.0087784827777,4.16577596183656,1.05501191446177,6.25592636677018e-05,0.00127837374839808,"VSR6",839974,"VACUOLAR SORTING RECEPTOR 6(VSR6)"
"1475","AT1G14080",27.2689402063825,2.68287048319082,0.919182202821236,0.00263003986991753,0.032636179549033,"FUT6",837968,"fucosyltransferase 6(FUT6)"
"1476","AT1G59940",20.3308688790383,1.78022221075331,0.53559507478037,0.00151492376385036,0.0204218243790883,"ARR3",842288,"response regulator 3(ARR3)"
"1477","AT5G15265",23.9987431392402,2.6190393641869,0.703401890712576,0.000192060447694169,0.00342088276763707,"AT5G15265",5008213,"transmembrane protein(AT5G15265)"
"1478","AT2G03550",24.678076120044,6.53870108809714,2.26577118424478,6.72834122746544e-06,0.000173606952711794,"CXE7",814884,"alpha/beta-Hydrolases superfamily protein(AT2G03550)"
"1479","AT3G26590",25.7005551262009,4.3233369096169,1.39930285479177,0.000225939185032763,0.0039463779132219,"AT3G26590",822267,"MATE efflux family protein(AT3G26590)"
"1480","AT3G15630",19.6122782472463,1.74758729285326,0.463733982513734,0.000545416655601243,0.00841549447242202,"AT3G15630",820805,"plant/protein(AT3G15630)"
"1481","AT2G44130",16.2043292029122,3.27378811639712,0.541003418141963,1.62412842273547e-08,6.99191685687266e-07,"AT2G44130",819019,"Galactose oxidase/kelch repeat superfamily protein(AT2G44130)"
"1482","AT2G44290",29.4567492548779,2.47935150874806,0.888484659471433,0.00215433305873229,0.0275249688031978,"YLS3",819037,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G44290)"
"1483","AT1G57790",17.1133417499199,5.2262226023162,0.784326416483267,4.08692006430569e-10,2.26515832167468e-08,"AT1G57790",842154,"F-box family protein(AT1G57790)"
"1484","AT4G00905",17.9233574191151,1.75522129951528,0.595059355111991,0.00319548251013403,0.0384737645425239,"AT4G00905",827986,"NC domain-containing protein-like protein(AT4G00905)"
"1485","AT4G16750",18.9710219580377,1.56797643591901,0.510065654793337,0.00385335891546196,0.0454568059456577,"ERF039",827379,"Integrase-type DNA-binding superfamily protein(AT4G16750)"
"1486","AT1G52290",19.0027860671878,2.95362854395816,0.601321306214792,2.06446868468716e-06,5.96261828843706e-05,"PERK15",841659,"Protein kinase superfamily protein(PERK15)"
"1487","AT1G57750",23.4103510416957,3.83442111166792,2.13151150992591,0.00256924335306759,0.0319617094743367,"CYP96A15",842150,"cytochrome P450, family 96, subfamily A, polypeptide 15(CYP96A15)"
"1488","AT3G01290",23.0309632355464,4.85339755651111,1.23833212399438,1.87081597353245e-05,0.000435689325667028,"HIR3",821309,"SPFH/Band 7/PHB domain-containing membrane-associated protein family(HIR2)"
"1489","AT1G06930",24.2980833908142,4.86678797777832,1.43914287279966,6.32100174607125e-05,0.00129034276384306,"AT1G06930",837204,"TPRXL(AT1G06930)"
"1490","AT1G64940",24.0248487617923,3.00757862186277,0.65139997332119,1.25663810333859e-05,0.000305192328597849,"CYP89A6",842802,"cytochrome P450, family 87, subfamily A, polypeptide 6(CYP89A6)"
"1491","AT1G02460",26.0165166155249,3.16661226558375,0.857541822909803,0.000133253397353891,0.00249435274556218,"AT1G02460",839443,"Pectin lyase-like superfamily protein(AT1G02460)"
